,year_built,sqft,baths,stories,beds,garage,type,is_foreclosure,city,tags,price
27,1965.0,1000.0,2.0,,3.0,1.0,single_family,,Albany,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'farm', 'ranch', 'lake', 'shopping']",271000
28,1950.0,1716.0,2.0,,4.0,,multi_family,,Albany,"['community_outdoor_space', 'laundry_room', 'basement']",168000
29,1930.0,1560.0,2.0,,4.0,1.0,single_family,,Albany,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'community_swimming_pool', 'large_porch', 'tennis_court', 'park', 'tennis']",220000
30,1962.0,1750.0,4.0,,4.0,,single_family,,Albany,"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'rental_property', 'big_lot']",300000
31,1905.0,2226.0,2.0,,5.0,2.0,multi_family,,Albany,"['community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'shopping']",347000
32,2000.0,2274.0,2.0,,2.0,2.0,single_family,,Loudonville,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'ensuite', 'farm', 'ranch', 'new_roof']",519000
33,1920.0,,2.0,,6.0,,multi_family,,Albany,"['laundry_room', 'basement', 'rental_property', 'investment_opportunity']",221000
34,2002.0,1061.0,1.0,,2.0,1.0,single_family,,Albany,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'forced_air', 'laundry_room', 'garage_1_or_more', 'fenced_yard', 'big_bathroom', 'solar_system', 'handicap_access', 'farm', 'ranch']",200000
35,1925.0,884.0,1.0,,2.0,,single_family,,Albany,"['community_outdoor_space', 'dining_room', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'fenced_yard', 'shopping']",152500
36,,1318.0,2.0,,3.0,,single_family,,Albany,"['dining_room', 'basement', 'two_or_more_stories', 'front_porch']",114580
37,1890.0,2400.0,2.0,,6.0,,multi_family,,Albany,"['hardwood_floors', 'basement']",185000
38,1890.0,1840.0,2.0,,3.0,2.0,single_family,,Albany,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'park']",255900
39,1953.0,1177.0,1.0,,2.0,2.0,single_family,,Albany,"['central_air', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'garage_1_or_more', 'garage_2_or_more', 'big_yard']",260000
40,1976.0,2061.0,3.0,,4.0,1.0,single_family,,Albany,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'garage_1_or_more', 'new_roof', 'shopping']",375000
41,1910.0,1560.0,2.0,,5.0,,multi_family,,Albany,"['community_outdoor_space', 'basement', 'rental_property']",118000
0,1966.0,1100.0,1.0,,3.0,,single_family,,Charleston,"['wooded_land', 'big_lot', 'new_roof']",61050
1,,1534.0,2.0,,3.0,1.0,single_family,,Charleston,"['basement', 'garage_1_or_more', 'outbuilding', 'big_lot']",68750
2,,2006.0,2.0,,4.0,,single_family,,Charleston,['big_lot'],7590
3,,,0.0,,,,land,,Charleston,['big_lot'],7700
4,,1344.0,2.0,,3.0,2.0,single_family,,Cross Lanes,"['basement', 'garage_1_or_more', 'garage_2_or_more']",128700
5,,1248.0,1.0,,3.0,,single_family,,Charleston,"['basement', 'front_porch', 'big_lot']",14300
6,1955.0,900.0,2.0,,2.0,3.0,single_family,,Charleston,"['community_outdoor_space', 'forced_air', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'rental_property', 'fixer_upper']",62000
7,1947.0,800.0,1.0,,2.0,,single_family,,Charleston,"['front_porch', 'big_lot']",16500
8,,2746.0,0.0,,0.0,,single_family,,Charleston,"['basement', 'big_lot']",91000
9,1930.0,1800.0,1.0,,3.0,,single_family,,South Charleston,"['forced_air', 'basement', 'fenced_yard', 'big_lot']",22000
10,1950.0,800.0,1.0,1.0,2.0,,single_family,,Charleston,"['central_air', 'forced_air', 'single_story']",27500
11,1930.0,1584.0,2.0,,2.0,,single_family,,Charleston,['basement'],28600
12,,,0.0,,,,land,,Charleston,['big_lot'],15400
13,,,0.0,,,,land,,Charleston,['big_lot'],6930
14,,2000.0,2.0,1.0,3.0,,single_family,,Charleston,"['hardwood_floors', 'basement', 'single_story', 'front_porch', 'big_lot', 'ensuite', 'new_roof']",41800
15,,,0.0,,,,land,,Charleston,,20900
16,,1380.0,2.0,2.0,2.0,,single_family,,Charleston,['two_or_more_stories'],27225
17,,,1.0,,3.0,,single_family,,Charleston,"['basement', 'rental_property']",15400
18,1955.0,1352.0,2.0,,3.0,,single_family,True,Charleston,"['farm', 'ranch', 'shopping']",86000
19,1964.0,2218.0,2.0,,3.0,,single_family,,Charleston,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'front_porch', 'big_lot', 'new_roof']",115500
20,1952.0,940.0,1.0,,3.0,,single_family,,Charleston,,2500
21,,1387.0,2.0,,3.0,,single_family,,Charlton Heights,"['forced_air', 'hardwood_floors', 'basement', 'big_lot']",59400
22,,,0.0,,,,land,,Charleston,['big_lot'],1122
23,,1080.0,2.0,,2.0,,single_family,,Charleston,"['outbuilding', 'big_lot']",29700
24,,,0.0,,,,land,,Charleston,['big_lot'],385
25,,,0.0,,,,land,,Charleston,['big_lot'],308
26,,,0.0,,,,land,,Charleston,['big_lot'],1122
27,,,0.0,,,,land,,Charleston,['big_lot'],583
28,,,0.0,,,,land,,Charleston,['big_lot'],2585
29,,713.0,1.0,,2.0,,single_family,,Charleston,"['big_lot', 'new_roof']",6380
30,,1026.0,1.0,,3.0,,single_family,,Charleston,"['central_air', 'basement', 'garage_1_or_more', 'fenced_yard', 'front_porch', 'big_lot']",88000
31,,,0.0,,,,land,,Charleston,"['big_lot', 'river_access']",22000
32,,771.0,1.0,,1.0,,single_family,,Charleston,,3575
33,1925.0,1664.0,2.0,2.0,4.0,,single_family,,Charleston,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'front_porch']",42900
34,,3356.0,2.0,,5.0,2.0,single_family,,Charleston,"['basement', 'garage_1_or_more', 'garage_2_or_more', 'dual_master_bedroom', 'master_bedroom', 'corner_lot', 'front_porch', 'library', 'big_lot']",74250
35,1910.0,1214.0,1.0,2.0,3.0,1.0,single_family,,Charleston,"['central_air', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'front_porch', 'big_lot', 'new_roof']",99000
36,,988.0,1.0,,3.0,,single_family,,Charleston,"['basement', 'big_lot']",29700
37,,1470.0,1.0,,3.0,,single_family,,Charleston,"['basement', 'big_lot']",162250
38,,,0.0,,0.0,,single_family,,Charleston,['rental_property'],63800
39,1950.0,3858.0,2.0,,3.0,,single_family,,Charleston,"['central_air', 'garage_1_or_more', 'basement', 'single_story', 'high_ceiling', 'wrap_around_porch', 'library', 'ensuite']",115500
0,,,,,,,,,Juneau,,
1,1969.0,950.0,1.0,,2.0,,condos,,Juneau,"['carport', 'hill_or_mountain_view', 'ocean_view', 'single_story', 'waterfront', 'open_floor_plan', 'floor_plan', 'rental_property', 'furniture', 'new_roof', 'beach']",
2,1920.0,3860.0,3.0,,5.0,2.0,single_family,,Juneau,"['city_view', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'hill_or_mountain_view', 'lake_view', 'ocean_view', 'river_view', 'spa_or_hot_tub', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'vaulted_ceiling', 'media_room', 'ensuite', 'private_courtyard', 'trails']",
3,2002.0,1375.0,2.0,1.0,3.0,,mobile,,Juneau,,
0,1963.0,2276.0,3.0,1.0,4.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",309900
1,1993.0,2754.0,3.0,1.0,3.0,3.0,single_family,,Yukon,"['central_air', 'central_heat', 'community_golf', 'community_outdoor_space', 'community_security_features', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'golf_course', 'hoa']",340000
2,1960.0,1763.0,1.0,1.0,3.0,,single_family,,Oklahoma City,"['carport', 'central_air', 'central_heat', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'big_lot', 'golf_course', 'maintenance']",223000
3,1981.0,1518.0,3.0,2.0,2.0,2.0,condos,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'private_courtyard', 'security', 'shopping']",162500
4,1992.0,2985.0,4.0,1.0,4.0,2.0,single_family,,Edmond,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'storm_shelter', 'big_lot', 'handicap_access', 'views']",510000
5,1995.0,2535.0,3.0,1.0,4.0,3.0,single_family,,Edmond,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'community_swimming_pool', 'modern_kitchen', 'open_kitchen', 'beautiful_backyard', 'open_floor_plan', 'floor_plan', 'shopping']",362000
6,1965.0,2156.0,2.0,2.0,4.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'master_bedroom', 'rental_property', 'new_roof', 'shopping']",210000
7,1979.0,1645.0,2.0,1.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",230000
8,2023.0,2555.0,4.0,2.0,4.0,3.0,single_family,,Yukon,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_lot', 'views']",442015
9,1962.0,1464.0,2.0,1.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",153000
10,2008.0,1101.0,2.0,1.0,3.0,2.0,single_family,,Piedmont,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'shopping']",185000
11,1968.0,1269.0,2.0,1.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'outbuilding']",188000
12,2014.0,3825.0,4.0,2.0,4.0,3.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'storm_shelter', 'big_lot', 'water_view', 'new_roof', 'lake', 'groundscare']",632500
13,2005.0,952.0,2.0,1.0,2.0,1.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'no_hoa']",165000
14,2017.0,2008.0,2.0,1.0,3.0,3.0,single_family,,Mustang,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",320000
15,2013.0,3001.0,3.0,2.0,3.0,4.0,single_family,,Edmond,"['central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'lake_view', 'recreation_facilities', 'spa_or_hot_tub', 'water_view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'basement', 'updated_kitchen', 'storm_shelter', 'front_porch', 'wrap_around_porch', 'solar_system', 'big_lot', 'pond', 'shopping']",810000
16,1984.0,1318.0,2.0,1.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'shopping']",220000
17,2008.0,4398.0,5.0,1.0,4.0,4.0,single_family,,Edmond,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'master_suite', 'ensuite', 'farm']",1299000
18,1928.0,2018.0,2.0,2.0,4.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'high_ceiling', 'rental_property']",327500
19,1976.0,1921.0,3.0,2.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'new_roof']",238000
20,1956.0,858.0,1.0,1.0,3.0,1.0,single_family,,Midwest City,"['community_outdoor_space', 'dishwasher', 'washer_dryer', 'single_story', 'garage_1_or_more', 'groundscare']",106000
21,2023.0,2147.0,3.0,1.0,3.0,3.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite']",434500
22,2001.0,1392.0,2.0,1.0,3.0,2.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'shopping']",209000
23,1950.0,919.0,1.0,1.0,2.0,1.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property']",177500
24,,,0.0,,,,land,,Spencer,['big_lot'],102000
25,2011.0,1946.0,2.0,1.0,3.0,3.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'efficient', 'ensuite', 'park']",298800
26,2003.0,2167.0,2.0,1.0,3.0,3.0,single_family,,Oklahoma City,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",272500
